path	tier	module	rtti_class	class_names	evidence	funcs_in_file	cpp_marker	has_header	extern_ZTV	blockers
src/func_ov007_020ca1d4.c	PURE-C	ov007				1		None		-
src/func_ov007_020ca26c.c	PURE-C	ov007				1		None		-
src/func_ov007_020ca2a8.c	PURE-C	ov007				1		None		-
src/func_ov007_020ca308.c	WEAK-refs-only	ov007				1		None		-
src/func_ov007_020ca578.c	PURE-C	ov007				1		None		-
src/func_ov007_020ca5f0.c	WEAK-refs-only	ov007				1		None		-
src/func_ov007_020ca86c.c	PURE-C	ov007				1		None		-
src/func_ov007_020cb3dc.c	PURE-C	ov007				1		None		-
src/func_ov007_020cb7c0.c	PURE-C	ov007				1		None		-
src/func_ov007_020cba78.c	PURE-C	ov007				1		None		-
src/func_ov007_020cbbb0.c	WEAK-refs-only	ov007				1		None		-
src/func_ov007_020cbf8c.c	PURE-C	ov007				1		None		-
src/func_ov007_020cc0cc.c	PURE-C	ov007				1		None		-
src/func_ov007_020cc0e4.c	PURE-C	ov007				1		None		-
src/func_ov007_020cc0f4.c	P2-vtable-only	ov007	dScDSMT_c::graphCallback_c	dScDSMT_c	vtable dScDSMT_c::graphCallback_c slot 2 @0x20cc0f4	1		True		-
src/func_ov007_020cc110.c	P2-vtable-only	ov007	dScDSMT_c::graphCallback_c	dScDSMT_c	vtable dScDSMT_c::graphCallback_c slot 0 @0x20cc110	1		True		-
src/func_ov007_020cc118.c	WEAK-refs-only	ov007				1		None		-
src/func_ov007_020cc168.c	WEAK-refs-only	ov007				1		None		-
src/func_ov007_020cc600.c	WEAK-refs-only	ov007				1		None		-
src/func_ov007_020cca68.c	PURE-C	ov007				1		None		-
src/func_ov007_020cca74.c	PURE-C	ov007				1		None		-
src/func_ov007_020cca80.c	WEAK-refs-only	ov007				1		None		-
src/func_ov007_020cca98.c	WEAK-refs-only	ov007				1		None		-
src/func_ov007_020ccab4.c	WEAK-refs-only	ov007				1		None		-
src/dScDSMT_c_classInit.c	S1-stores-rom-vptr	ov007			stores _ZTV8dScene_c	1		None	_ZTV8dScene_c	-
src/func_ov009_02111224.c	PURE-C	ov009				1		None		-
src/func_ov009_0211145c.c	WEAK-refs-only					0		None		NONMATCHING-draft;not-in-delinks
src/func_ov009_021115d8.c	WEAK-refs-only	ov009				1		None		-
src/func_ov010_0211124c.c	PURE-C	ov010				1		None		-
src/func_ov010_0211125c.c	PURE-C	ov010				1		None		-
src/func_ov010_02111284.c	PURE-C	ov010				1		None		-
src/func_ov010_021112b4.c	PURE-C	ov010				1		None		-
src/func_ov010_02111320.c	WEAK-refs-only	ov010				1		None		-
src/func_ov010_021113f0.c	WEAK-refs-only	ov010				1		None		-
src/func_ov010_0211146c.c	PURE-C	ov010				1		None		-
src/func_ov010_0211184c.c	WEAK-refs-only	ov010				1		None		-
src/func_ov010_02111984.c	PURE-C	ov010				1		None		-
src/func_ov010_02111a54.c	PURE-C	ov010				1		None		-
src/func_ov010_02111e84.c	PURE-C	ov010				1		None		-
src/func_ov013_02111238.c	PURE-C	ov013				1		None		-
src/func_ov013_02111430.c	PURE-C	ov013				1		None		-
src/func_ov014_02111484.c	WEAK-refs-only	ov014				1		None		-
src/func_ov014_021114d8.c	PURE-C	ov014				1		None		-
src/func_ov014_0211150c.c	WEAK-refs-only	ov014				1		None		-
src/func_ov014_021115c0.c	PURE-C	ov014				1		None		-
src/func_ov014_02111af0.c	WEAK-refs-only	ov014				1		None		-
src/func_ov014_02111b70.c	WEAK-refs-only	ov014				1		None		-
src/func_ov014_02111e14.c	WEAK-refs-only	ov014				1		None		-
src/func_ov014_02111fb8.c	WEAK-refs-only	ov014				1		None		-
src/func_ov014_02111fe0.c	WEAK-refs-only	ov014				1		None		-
src/func_ov014_02112114.c	WEAK-refs-only	ov014				1		None		-
src/func_ov014_021122dc.c	PURE-C	ov014				1		None		-
src/func_ov014_0211236c.c	WEAK-refs-only	ov014				1		None		-
src/func_ov014_0211250c.c	WEAK-refs-only	ov014				1		None		-
src/func_ov014_02112788.c	WEAK-refs-only	ov014				1		None		-
src/func_ov015_02111214.c	PURE-C	ov015				1		None		-
src/func_ov015_02111414.c	PURE-C	ov015				1		None		-
src/func_ov015_021114f0.c	WEAK-refs-only					0		None		NONMATCHING-draft;not-in-delinks
src/func_ov015_0211166c.c	PURE-C	ov015				1		None		-
src/func_ov015_02111d28.c	WEAK-refs-only	ov015				1		None		-
src/func_ov015_02111d4c.c	PURE-C	ov015				1		None		-
src/func_ov015_02111d8c.c	PURE-C	ov015				1		None		-
src/func_ov015_02111dd4.c	WEAK-refs-only	ov015				1		None		-
src/func_ov015_02111df4.c	PURE-C	ov015				1		None		-
src/func_ov015_02111e60.c	WEAK-refs-only	ov015				1		None		-
src/func_ov015_02111e80.c	PURE-C	ov015				1		None		-
src/func_ov015_02111ee0.c	PURE-C	ov015				1		None		-
src/func_ov015_02111eec.c	PURE-C	ov015				1		None		-
src/func_ov015_02111f4c.c	WEAK-refs-only	ov015				1		None		-
src/func_ov015_02111f6c.c	PURE-C	ov015				1		None		-
src/func_ov015_02111fac.c	PURE-C	ov015				1		None		-
src/func_ov015_02111fb8.c	PURE-C	ov015				1		None		-
src/func_ov015_021128e8.c	PURE-C	ov015				1		None		-
src/func_ov015_021128f8.c	PURE-C	ov015				1		None		-
src/func_ov016_02111284.c	WEAK-refs-only	ov016				1		None		-
src/func_ov016_02111534.c	PURE-C	ov016				1		None		-
src/func_ov016_021115c0.c	WEAK-refs-only	ov016				1		None		-
src/func_ov016_021119ec.c	WEAK-refs-only	ov016				1		None		-
src/func_ov016_021126a8.c	PURE-C	ov016				1		None		-
src/func_ov016_02112a9c.c	PURE-C	ov016				1		None		-
src/func_ov016_021130a4.c	PURE-C	ov016				1		None		-
src/func_ov018_02111804.c	PURE-C	ov018				1		None		-
src/func_ov018_021118fc.c	WEAK-refs-only	ov018				1		None		-
src/func_ov018_02111968.c	PURE-C	ov018				1		None		-
src/func_ov018_02111a48.c	WEAK-refs-only	ov018				1		None		-
src/func_ov018_02111b3c.c	WEAK-refs-only	ov018				1		None		-
src/func_ov018_02111fac.c	WEAK-refs-only	ov018				1		None		-
src/func_ov018_02112234.c	WEAK-refs-only	ov018				1		None		-
src/func_ov018_021122ec.c	WEAK-refs-only	ov018				1		None		-
src/func_ov018_021123d0.c	PURE-C	ov018				1		None		-
src/func_ov019_02111254.c	PURE-C	ov019				1		None		-
src/func_ov019_021112b8.c	PURE-C	ov019				1		None		-
src/func_ov019_0211131c.c	WEAK-refs-only	ov019				1		None		-
src/func_ov019_021113b0.c	WEAK-refs-only	ov019				1		None		-
src/func_ov019_02111558.c	WEAK-refs-only	ov019				1		None		-
src/func_ov019_021117a8.c	WEAK-refs-only	ov019				1		None		-
src/func_ov019_02111904.c	WEAK-refs-only	ov019				1		None		-
src/func_ov019_0211197c.c	WEAK-refs-only	ov019				1		None		-
src/func_ov019_02111d58.c	WEAK-refs-only	ov019				1		None		-
src/func_ov019_02111dec.c	WEAK-refs-only	ov019				1		None		-
src/func_ov019_02111f54.c	WEAK-refs-only	ov019				1		None		-
src/func_ov019_02111fec.c	WEAK-refs-only	ov019				1		None		-
src/func_ov019_0211213c.c	PURE-C	ov019				1		None		-
src/func_ov019_02112168.c	WEAK-refs-only	ov019				1		None		-
src/func_ov019_021121f8.c	WEAK-refs-only	ov019				1		None		-
src/func_ov019_021122dc.c	PURE-C	ov019				1		None		-
src/func_ov020_021112b0.c	WEAK-refs-only	ov020				1		None		-
src/func_ov020_02111340.c	WEAK-refs-only	ov020				1		None		-
src/func_ov020_021115ac.c	WEAK-refs-only	ov020				1		None		-
src/func_ov020_0211174c.c	WEAK-refs-only	ov020				1		None		-
src/func_ov020_021119dc.c	WEAK-refs-only	ov020				1		None		-
src/func_ov020_02111aa8.c	WEAK-refs-only	ov020				1		None		-
src/func_ov020_02111c30.c	WEAK-refs-only	ov020				1		None		-
src/func_ov020_021127f4.c	WEAK-refs-only	ov020				1		None		-
src/func_ov020_021129dc.c	PURE-C	ov020				1		None		-
src/func_ov020_02112b00.c	WEAK-refs-only	ov020				1		None		-
src/func_ov020_02112e94.c	WEAK-refs-only	ov020				1		None		-
src/func_ov020_021130c8.c	WEAK-refs-only	ov020				1		None		-
src/func_ov020_02113148.c	PURE-C	ov020				1		None		-
src/func_ov020_021131f8.c	WEAK-refs-only	ov020				1		None		-
src/func_ov021_0211129c.c	WEAK-refs-only	ov021				1		None		-
src/func_ov021_02111434.c	PURE-C	ov021				1		None		-
src/func_ov021_02111ec4.c	PURE-C	ov021				1		None		-
src/func_ov021_02111f1c.c	PURE-C	ov021				1		None		-
src/func_ov021_02111f74.c	PURE-C	ov021				1		None		-
src/func_ov021_02111fcc.c	PURE-C	ov021				1		None		-
src/func_ov021_02111fe4.c	PURE-C	ov021				1		None		-
src/func_ov021_02112128.c	PURE-C	ov021				1		None		-
src/func_ov021_02112294.c	WEAK-refs-only	ov021				1		None		-
src/func_ov021_021123b0.c	WEAK-refs-only	ov021				1		None		-
src/func_ov021_021127b4.c	PURE-C	ov021				1		None		-
src/func_ov022_02111558.c	PURE-C	ov022				1		None		-
src/func_ov022_02111564.c	PURE-C	ov022				1		None		-
src/func_ov022_0211193c.c	PURE-C	ov022				1		None		-
src/func_ov022_02111a1c.c	PURE-C	ov022				1		None		-
src/func_ov022_02111d48.c	PURE-C	ov022				1		None		-
src/func_ov022_021126ac.c	P2-vtable-only	ov022	daObjFlMaruta_c	daObjFlMaruta_c	vtable daObjFlMaruta_c slot 32 @0x21126ac	1		False		no-header:daObjFlMaruta_c
src/func_ov022_02112710.c	P2-vtable-only	ov022	daObjFlMaruta_c	daObjFlMaruta_c	vtable daObjFlMaruta_c slot 34 @0x2112710	1		False		no-header:daObjFlMaruta_c
src/func_ov023_0211124c.c	WEAK-refs-only	ov023				1		None		-
src/func_ov023_02111308.c	PURE-C	ov023				1		None		-
src/func_ov024_021112c0.c	WEAK-refs-only	ov024				1		None		-
src/func_ov024_02111350.c	WEAK-refs-only	ov024				1		None		-
src/func_ov024_021114c4.c	PURE-C	ov024				1		None		-
src/func_ov025_02111344.c	PURE-C	ov025				1		None		-
src/func_ov025_02111898.c	S1-stores-rom-vptr	ov025			stores _ZTV7daDgr_c	1		None	_ZTV7daDgr_c	-
src/func_ov025_021119f4.c	PURE-C	ov025				1		None		-
src/func_ov025_02111e30.c	PURE-C	ov025				1		None		-
src/func_ov025_021125dc.c	PURE-C	ov025				1		None		-
src/func_ov026_021112a4.c	PURE-C	ov026				1		None		-
src/daObjWlPolelift_c_classInit.cpp	WEAK-refs-only	ov026				1		None		-
src/func_ov026_02111b24.c	WEAK-refs-only	ov026				1		None		-
src/func_ov026_02111cb4.c	WEAK-refs-only	ov026				1		None		-
src/func_ov026_02111ed8.c	PURE-C	ov026				1		None		-
src/func_ov026_02111f30.c	PURE-C	ov026				1		None		-
src/func_ov026_02112280.c	WEAK-refs-only	ov026				1		None		-
src/func_ov026_021122b0.c	P2-vtable-only	ov026	daWater_Tatumaki_c	daWater_Tatumaki_c	vtable daWater_Tatumaki_c slot 31 @0x21122b0	1		False		no-header:daWater_Tatumaki_c
src/func_ov026_021122cc.c	P2-vtable-only	ov026	daWater_Tatumaki_c	daWater_Tatumaki_c	vtable daWater_Tatumaki_c slot 33 @0x21122cc	1		False		no-header:daWater_Tatumaki_c
src/func_ov026_02112324.c	PURE-C	ov026				1		None		-
src/func_ov027_02111680.c	P2-vtable-only	ov027	daIDonketu_c	daIDonketu_c	vtable daIDonketu_c slot 31 @0x2111680	1		False		no-header:daIDonketu_c
src/func_ov027_02111a28.c	WEAK-refs-only	ov027				1		None		-
src/func_ov027_02111c48.c	WEAK-refs-only	ov027				1		None		-
src/func_ov027_02111d70.c	PURE-C	ov027				1		None		-
src/func_ov027_0211207c.c	S1-stores-rom-vptr	ov027			stores _ZTV10daPgDfdr_c	1		None	_ZTV10daPgDfdr_c	-
src/func_ov027_02112158.c	WEAK-refs-only	ov027				1		None		-
src/func_ov027_021123b0.c	PURE-C	ov027				1		None		-
src/func_ov027_02112424.c	WEAK-refs-only	ov027				1		None		-
src/func_ov027_021124e4.c	PURE-C	ov027				1		None		-
src/func_ov027_021125a8.c	WEAK-refs-only	ov027				1		None		-
src/func_ov029_021116e4.c	PURE-C	ov029				1		None		-
src/func_ov029_021118c8.c	PURE-C	ov029				1		None		-
src/func_ov029_02111e60.c	PURE-C	ov029				1		None		-
src/func_ov029_021122b4.c	PURE-C	ov029				1		None		-
src/func_ov029_021126dc.c	PURE-C	ov029				1		None		-
src/func_ov029_02112710.c	PURE-C	ov029				1		None		-
src/func_ov030_02111734.c	WEAK-refs-only	ov030				1		None		-
src/func_ov030_02111890.c	PURE-C	ov030				1		None		-
src/func_ov030_02111908.c	PURE-C	ov030				1		None		-
src/func_ov030_02111a00.c	WEAK-refs-only	ov030				1		None		-
src/func_ov030_02111b20.c	WEAK-refs-only	ov030				1		None		-
src/func_ov030_02111bc4.c	WEAK-refs-only	ov030				1		None		-
src/func_ov030_02112560.c	PURE-C	ov030				1		None		-
src/func_ov030_02112578.c	WEAK-refs-only	ov030				1		None		-
src/func_ov030_02112a14.c	WEAK-refs-only	ov030				1		None		-
src/func_ov030_02112a84.c	WEAK-refs-only	ov030				1		None		-
src/func_ov030_02112c14.c	WEAK-refs-only	ov030				1		None		-
src/func_ov030_02112da0.c	WEAK-refs-only	ov030				1		None		-
src/func_ov030_02112ff8.c	WEAK-refs-only	ov030				1		None		-
src/func_ov030_02113094.c	WEAK-refs-only	ov030				1		None		-
src/func_ov030_021136b0.c	WEAK-refs-only	ov030				1		None		-
src/func_ov030_02113be8.c	WEAK-refs-only	ov030				1		None		-
src/func_ov030_02113d20.c	WEAK-refs-only	ov030				1		None		-
src/func_ov030_02113fd8.c	PURE-C	ov030				1		None		-
src/func_ov030_02114124.c	PURE-C	ov030				1		None		-
src/func_ov030_021141a8.c	PURE-C	ov030				1		None		-
src/func_ov031_02111214.c	PURE-C	ov031				1		None		-
src/func_ov032_02111254.c	WEAK-refs-only	ov032				1		None		-
src/func_ov032_02111350.c	WEAK-refs-only	ov032				1		None		-
src/func_ov032_02111814.c	PURE-C	ov032				1		None		-
src/func_ov032_02111830.c	WEAK-refs-only	ov032				1		None		-
src/func_ov032_02111b50.c	PURE-C	ov032				1		None		-
src/func_ov032_02111d58.c	PURE-C	ov032				1		None		-
src/func_ov032_02111dd8.c	PURE-C	ov032				1		None		-
src/func_ov032_02111e24.c	WEAK-refs-only	ov032				1		None		-
src/func_ov032_02111f9c.c	PURE-C	ov032				1		None		-
src/func_ov032_0211244c.c	S1-stores-rom-vptr	ov032			stores _ZTV12daBakubaku_c	1		None	_ZTV12daBakubaku_c	-
src/func_ov034_021113d4.c	WEAK-refs-only	ov034				1		None		-
src/func_ov034_02111520.c	WEAK-refs-only	ov034				1		None		-
src/func_ov034_021115c0.c	PURE-C	ov034				1		None		-
src/func_ov034_02111720.c	WEAK-refs-only	ov034				1		None		-
src/func_ov034_02111974.c	PURE-C	ov034				1		None		-
src/func_ov034_021119ac.c	WEAK-refs-only	ov034				1		None		-
src/func_ov034_02111a64.c	WEAK-refs-only	ov034				1		None		-
src/func_ov034_02111bb0.c	WEAK-refs-only	ov034				1		None		-
src/func_ov034_02111c48.c	WEAK-refs-only	ov034				1		None		-
src/func_ov034_02111e4c.c	PURE-C	ov034				1		None		-
src/func_ov034_02111e68.c	WEAK-refs-only	ov034				1		None		-
src/func_ov034_02112020.c	WEAK-refs-only	ov034				1		None		-
src/func_ov034_02112270.c	PURE-C	ov034				1		None		-
src/func_ov034_02112284.c	WEAK-refs-only	ov034				1		None		-
src/func_ov034_02112348.c	WEAK-refs-only	ov034				1		None		-
src/func_ov034_02112650.c	PURE-C	ov034				1		None		-
src/func_ov034_02112688.c	WEAK-refs-only	ov034				1		None		-
src/func_ov034_02112874.c	WEAK-refs-only	ov034				1		None		-
src/func_ov034_021129ec.c	PURE-C	ov034				1		None		-
src/func_ov035_0211168c.c	WEAK-refs-only	ov035				1		None		-
src/func_ov035_02111798.c	WEAK-refs-only	ov035				1		None		-
src/func_ov035_021118a8.c	PURE-C	ov035				1		None		-
src/func_ov036_0211123c.c	PURE-C	ov036				1		None		-
src/func_ov036_02111618.c	PURE-C	ov036				1		None		-
src/func_ov036_02111cc4.c	PURE-C	ov036				1		None		-
src/func_ov039_02111214.c	PURE-C	ov039				1		None		-
src/func_ov044_02111214.c	PURE-C	ov044				1		None		-
src/func_ov045_021114c8.c	PURE-C	ov045				1		None		-
src/func_ov045_021118f8.c	PURE-C	ov045				1		None		-
src/func_ov047_021113bc.c	S1-stores-rom-vptr	ov047			stores _ZTV16daObjKaitendai_c	1		None	_ZTV16daObjKaitendai_c/_ZTV20daObjKm3_Kaitendai_c	-
src/func_ov055_02111264.c	PURE-C	ov055				1		None		-
src/func_ov055_02111288.c	PURE-C	ov055				1		None		-
src/func_ov055_021112bc.c	PURE-C	ov055				1		None		-
src/func_ov060_02111c68.c	PURE-C	ov060				1		None		-
src/func_ov060_02111f08.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_02112350.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_021123a0.c	PURE-C	ov060				1		None		-
src/func_ov060_021123c8.c	PURE-C	ov060				1		None		-
src/func_ov060_021123dc.c	PURE-C	ov060				1		None		-
src/func_ov060_021125f0.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_02112724.c	PURE-C	ov060				1		None		-
src/func_ov060_02112bfc.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_02112d48.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_021130c0.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_02113260.c	PURE-C	ov060				1		None		-
src/func_ov060_021132a4.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_02113404.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_021134ac.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_02113564.c	PURE-C	ov060				1		None		-
src/func_ov060_021135fc.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_02113710.c	PURE-C	ov060				1		None		-
src/func_ov060_02113740.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_02113a94.c	PURE-C	ov060				1		None		-
src/func_ov060_02113fcc.c	PURE-C	ov060				1		None		-
src/func_ov060_02113ff4.c	PURE-C	ov060				1		None		-
src/func_ov060_021142b4.c	PURE-C	ov060				1		None		-
src/func_ov060_02114300.c	PURE-C	ov060				1		None		-
src/func_ov060_021143b8.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_021145a8.c	PURE-C	ov060				1		None		-
src/func_ov060_021145d4.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_021146d0.c	PURE-C	ov060				1		None		-
src/func_ov060_02114858.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_02114b60.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_02114d08.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_02114f88.c	PURE-C	ov060				1		None		-
src/func_ov060_02114ff8.c	PURE-C	ov060				1		None		-
src/func_ov060_02115018.c	PURE-C	ov060				1		None		-
src/func_ov060_02115060.c	PURE-C	ov060				1		None		-
src/func_ov060_021150c4.c	PURE-C	ov060				1		None		-
src/func_ov060_021151d4.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_02115314.c	PURE-C	ov060				1		None		-
src/func_ov060_021153f8.c	PURE-C	ov060				1		None		-
src/func_ov060_021154e8.c	PURE-C	ov060				1		None		-
src/func_ov060_02115518.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_021156ec.c	PURE-C	ov060				1		None		-
src/func_ov060_02115718.c	PURE-C	ov060				1		None		-
src/func_ov060_02115744.c	PURE-C	ov060				1		None		-
src/func_ov060_0211577c.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_02115b0c.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_02115c1c.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_02115d50.c	PURE-C	ov060				1		None		-
src/func_ov060_02116518.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_021167c8.c	PURE-C	ov060				1		None		-
src/func_ov060_021167ec.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_021169b0.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_021169f8.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_02116b18.c	PURE-C	ov060				1		None		-
src/func_ov060_02116b68.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_02116c68.c	PURE-C	ov060				1		None		-
src/func_ov060_02116d78.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_02116f74.c	PURE-C	ov060				1		None		-
src/func_ov060_02116f90.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_0211712c.c	PURE-C	ov060				1		None		-
src/func_ov060_021171e8.c	PURE-C	ov060				1		None		-
src/func_ov060_0211722c.c	PURE-C	ov060				1		None		-
src/func_ov060_021172c8.c	PURE-C	ov060				1		None		-
src/func_ov060_0211747c.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_02117a3c.c	PURE-C	ov060				1		None		-
src/func_ov060_02117a64.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_02117ae0.c	PURE-C	ov060				1		None		-
src/func_ov060_02117db8.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_021181b4.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_021183cc.c	PURE-C	ov060				1		None		-
src/func_ov060_021183f4.c	PURE-C	ov060				1		None		-
src/func_ov060_021184bc.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_02118544.c	PURE-C	ov060				1		None		-
src/func_ov060_021185c4.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_02118690.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_021186d8.c	PURE-C	ov060				1		None		-
src/func_ov060_02118728.c	WEAK-refs-only	ov060				1		None		-
src/func_ov060_02118834.c	PURE-C	ov060				1		None		-
src/func_ov060_021188e8.c	PURE-C	ov060				1		None		-
src/func_ov060_02118970.c	WEAK-refs-only	ov060				1		None		-
src/func_ov062_02115f84.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_02116010.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_021161a8.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_02116238.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_02116274.c	PURE-C	ov062				1		None		-
src/func_ov062_02116368.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_021163b0.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_02116498.c	PURE-C	ov062				1		None		-
src/func_ov062_021165e0.c	PURE-C	ov062				1		None		-
src/func_ov062_021165e8.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_02116784.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_02116850.c	PURE-C	ov062				1		None		-
src/func_ov062_02116980.c	PURE-C	ov062				1		None		-
src/func_ov062_02116a08.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_02116bf8.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_02116e80.c	PURE-C	ov062				1		None		-
src/func_ov062_021175c0.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_02117724.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_02117994.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_02117acc.c	PURE-C	ov062				1		None		-
src/func_ov062_02117b48.c	PURE-C	ov062				1		None		-
src/func_ov062_02117b60.c	PURE-C	ov062				1		None		-
src/func_ov062_02117b9c.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_02117c98.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_02118058.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_021180d4.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_0211811c.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_021181a0.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_02118258.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_02118334.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_021183e0.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_02118588.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_02118718.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_02118a50.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_02118b4c.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_02118cdc.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_02119954.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_021199ac.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_02119be0.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_0211a0f0.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_0211a168.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_0211a1f4.c	WEAK-refs-only	ov062				1		None		-
src/func_ov062_0211a9c4.c	WEAK-refs-only	ov062				1		None		-
