actor_id	profile_id	profile_id_source	debug_string_address	candidate_ordinal	registry_candidate_count	overlay_ambiguous	overlay	profile_address	current_profile_name	proposed_profile_name	descriptor_layout	profile_index	profile_index_matches_actor_id	execute_order	draw_order	group_flags	group_flags_evidence	actor_flags	clip_offset_y	clip_radius	clip_distance	far_distance	factory_module	factory_address	current_factory_name	current_factory_file	proposed_factory_name	factory_shape	alloc_size	installed_vtable	class_name	class_name_source	proposed_factory_collision	class_filename_candidate	tu_start	tu_end	profile_rename_recommended	factory_rename_recommended	recommendation_evidence
229	OBJ_MIP_KEY	symbols/actor_debug_names.tsv (literal ROM string table)	0x020902d8	1	1	False	ov085	0x021301b4	RabbitKey_SpawnInfo	g_profile_OBJ_MIP_KEY	actor_profile_0x1c	229	True	229	84		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00064000	0x00064000	0x01000000	0x01000000	ov085	0x0212d4e8	RabbitKey_Spawn	src/RabbitKey_Spawn.c	daObj_Mip_Key_c_classInit	new_plus_inlined_ctor	0x000001a0	0x021301d8	daObj_Mip_Key_c	SM64DS RTTI ov085:0x02130194		d_a_obj_mip_key.cpp	0x212cc88	0x212d528	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
230	MENBO	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f730	1	1	False	ov090	0x02134144	Skeeter_SpawnInfo	g_profile_MENBO	actor_profile_0x1c	230	True	230	85		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x10000002	0x000c8000	0x000c8000	0x01000000	0x01000000	ov090	0x02132654	Skeeter_Spawn	src/Skeeter_Spawn.c	daMenbo_c_classInit	new_plus_inlined_ctor	0x000003b0	0x02134168	daMenbo_c	SM64DS RTTI ov090:0x02134138		d_a_menbo.cpp	0x2130f00	0x213269c	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
231	HYUHYU	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f820	1	1	False	ov091	0x02135388	Fwoosh_SpawnInfo	g_profile_HYUHYU	actor_profile_0x1c	231	True	231	86		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000003	0x00064000	0x0012c000	0x01000000	0x01000000	ov091	0x021344a0	Fwoosh_Spawn	src/Fwoosh_Spawn.c	daHyuhyu_c_classInit	new_plus_inlined_ctor	0x00000378	0x021353ac	daHyuhyu_c	SM64DS RTTI ov091:0x0213536c		d_a_hyuhyu.cpp	0x2133968	0x21344e8	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
232	PROPELLER_HEYHO	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090748	1	1	False	ov070	0x02123144	FlyGuy_SpawnInfo	g_profile_PROPELLER_HEYHO	actor_profile_0x1c	232	True	232	87		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x10000003	0x00064000	0x000c8000	0x01000000	0x01000000	ov070	0x02120520	FlyGuy_Spawn	src/FlyGuy_Spawn.c	daPropeller_Heyho_c_classInit	new_plus_inlined_ctor	0x000003e8	0x02123168	daPropeller_Heyho_c	SM64DS RTTI ov070:0x02123120		d_a_propeller_heyho.cpp	0x211f000	0x2120570	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
233	PROPELLER_HEYHO_FIRE	symbols/actor_debug_names.tsv (literal ROM string table)	0x0209084c	1	1	False	ov002	0x0210d630	Bullet_SpawnInfo	g_profile_PROPELLER_HEYHO_FIRE	actor_profile_0x1c	233	True	233	88		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00064000	0x00064000	0x01000000	0x01000000	ov002	0x020fefcc	Bullet_Spawn	src/Bullet_Spawn.c	daPropeller_Heyho_Fire_c_classInit	new_plus_inlined_ctor	0x0000035c	0x0210d654	daPropeller_Heyho_Fire_c	SM64DS RTTI ov002:0x0210d608		d_a_propeller_heyho_fire.cpp	0x20feabc	0x20ff014	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
234	OWL	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f670	1	1	False	ov094	0x02136a34	HootTheOwl_SpawnInfo	g_profile_OWL	actor_profile_0x1c	234	True	234	89		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000000	0x00064000	0x000c8000	0x01000000	0x01000000	ov094	0x02136798	HootTheOwl_Spawn	src/HootTheOwl_Spawn.c	daOwl_c_classInit	new_plus_inlined_ctor	0x000003f8	0x02136a58	daOwl_c	SM64DS RTTI ov094:0x02136a28		d_a_owl.cpp	0x2135700	0x21367e8	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
235	C_JUGEM	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f908	1	1	False	ov085	0x02130320	LakituBro_SpawnInfo	g_profile_C_JUGEM	actor_profile_0x1c	235	True	235	90		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000000	0x00064000	0x0012c000	0x01000000	0x01000000	ov085	0x0212ed54	LakituBro_Spawn	src/LakituBro_Spawn.c	daC_Jugem_c_classInit	new_plus_inlined_ctor	0x000002e8	0x02130344	daC_Jugem_c	SM64DS RTTI ov085:0x02130304		d_a_c_jugem.cpp	0x212d528	0x212edac	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
236	YUREI_MUCHO	symbols/actor_debug_names.tsv (literal ROM string table)	0x020902f0	1	1	False	ov065	0x0211cb80	Snufit_SpawnInfo	g_profile_YUREI_MUCHO	actor_profile_0x1c	236	True	236	91		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x10000003	0x00064000	0x000c8000	0x01000000	0x01000000	ov065	0x02116f48	Snufit_Spawn	src/Snufit_Spawn.c	daYurei_Mucho_c_classInit	new_plus_inlined_ctor	0x000003e4	0x0211cba4	daYurei_Mucho_c	SM64DS RTTI ov065:0x0211cb60		d_a_yurei_mucho.cpp	0x2115ee0	0x2116f98	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
237	BASABASA	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fa68	1	1	False	ov065	0x0211cc7c	Swoop_SpawnInfo	g_profile_BASABASA	actor_profile_0x1c	237	True	237	92		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000003	0x00064000	0x000c8000	0x01000000	0x01000000	ov065	0x02117ee8	Swoop_Spawn	src/Swoop_Spawn.c	daBasabasa_c_classInit	new_plus_inlined_ctor	0x00000440	0x0211cca0	daBasabasa_c	SM64DS RTTI ov065:0x0211cc60		d_a_basabasa.cpp	0x2116f98	0x2117f40	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
238	POPOI	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f6e0	1	1	False	ov077	0x02127a74	HeaveHo_SpawnInfo	g_profile_POPOI	actor_profile_0x1c	238	True	238	93		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000003	0x00064000	0x000c8000	0x01000000	0x01000000	ov077	0x021271d4	HeaveHo_Spawn	src/HeaveHo_Spawn.c	daPopoi_c_classInit	new_plus_inlined_ctor	0x0000042c	0x02127a98	daPopoi_c	SM64DS RTTI ov077:0x02127a68		d_a_popoi.cpp	0x212624c	0x2127230	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
239	JANGO	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f6d0	1	1	False	ov062	0x0211dd38	Klepto_SpawnInfo	g_profile_JANGO	actor_profile_0x1c	239	True	239	94		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x10000002	0x00064000	0x00258000	0x01f40000	0x01f40000	ov062	0x0211ce80	Klepto_Spawn	src/Klepto_Spawn.c	daJango_c_classInit	new_plus_inlined_ctor	0x00000490	0x0211dd5c	daJango_c	SM64DS RTTI ov062:0x0211dd2c		d_a_jango.cpp	0x211b248	0x211ced8	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
240	SANBO	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f760	1	1	False	ov096	0x02137998	Pokey_SpawnInfo	g_profile_SANBO	actor_profile_0x1c	240	True	240	95		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x10000002	0x001f4000	0x001f4000	0x01000000	0x01000000	ov096	0x02136d60	Pokey_Spawn	src/Pokey_Spawn.c	daSanbo_c_classInit	new_plus_inlined_ctor	0x000003b0	0x021379d8	daSanbo_c	SM64DS RTTI ov096:0x0213798c	ov096:0x02136d10;ov096:0x02136d60	d_a_sanbo.cpp	0x2135700	0x2136db0	yes	no	not_apply=global_classinit_name_collision
241	SANBO_BODY	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090080	1	1	False	ov096	0x021379b4	PokeySegment_SpawnInfo	g_profile_SANBO_BODY	actor_profile_0x1c	241	True	241	96		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x10000002	0x001f4000	0x001f4000	0x01000000	0x01000000	ov096	0x02136d10	PokeySegment_Spawn	src/PokeySegment_Spawn.c	daSanbo_c_classInit	new_plus_inlined_ctor	0x000003b0	0x021379d8	daSanbo_c	SM64DS RTTI ov096:0x0213798c	ov096:0x02136d10;ov096:0x02136d60	d_a_sanbo.cpp	0x2135700	0x2136db0	yes	no	not_apply=global_classinit_name_collision
242	MORAY	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f780	1	1	False	ov016	0x021148e0	Unagi_SpawnInfo	g_profile_MORAY	actor_profile_0x1c	242	True	242	98		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000000	0x00000000	0x003e8000	0x01f40000	0x01f40000	ov016	0x02112588	Unagi_Spawn	src/Unagi_Spawn.c	daMoray_c_classInit	new_plus_inlined_ctor	0x000004b0	0x02114958	daMoray_c	SM64DS RTTI ov016:0x021148d4		d_a_moray.cpp	0x21111a0	0x211260c	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
243	OBJ_VOLCANO_CANNON	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090838	1	1	False	ov022	0x02114458	VolcanoFire_SpawnInfo	g_profile_OBJ_VOLCANO_CANNON	actor_profile_0x1c	243	True	243	101		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00010000	0x00060000	0x04000000	0x00000000	ov022	0x02112918	VolcanoFire_Spawn	src/VolcanoFire_Spawn.c	daObj_volcanoCannon_c_classInit	new_plus_inlined_ctor	0x0000011c	0x0211447c	daObj_volcanoCannon_c	SM64DS RTTI ov022:0x02114434		d_a_obj_volcano_cannon.cpp	0x21125e0	0x2112950	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
244	WATER_RING	symbols/actor_debug_names.tsv (literal ROM string table)	0x020900a4	1	1	False	ov064	0x0211c3fc	WaterRing_SpawnInfo	g_profile_WATER_RING	actor_profile_0x1c	244	True	244	102		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00064000	0x000c8000	0x01000000	0x01000000	ov064	0x0211a1b0	WaterRing_Spawn	src/WaterRing_Spawn.c	daWater_Ring_c_classInit	new_plus_inlined_ctor	0x00000390	0x0211c420	daWater_Ring_c	SM64DS RTTI ov064:0x0211c3dc		d_a_water_ring.cpp	0x2119a58	0x211a200	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
245	WATER_HAKIDASI	symbols/actor_debug_names.tsv (literal ROM string table)	0x020906d8	1	1	False	ov064	0x0211c310	JetStream_SpawnInfo	g_profile_WATER_HAKIDASI	actor_profile_0x1c	245	True	245	103		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x01000000	0x01000000	0x01000000	0x01000000	ov064	0x02119a18	JetStream_Spawn	src/JetStream_Spawn.c	daWater_Hakidasi_c_classInit	new_plus_inlined_ctor	0x00000378	0x0211c334	daWater_Hakidasi_c	SM64DS RTTI ov064:0x0211c2ec		d_a_water_hakidasi.cpp	0x2119330	0x2119a58	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
246	WATER_TATUMAKI	symbols/actor_debug_names.tsv (literal ROM string table)	0x020906e8	1	1	False	ov026	0x02113d30	Whirlpool_SpawnInfo	g_profile_WATER_TATUMAKI	actor_profile_0x1c	246	True	246	104		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x01000000	0x01000000	0x01000000	0x01000000	ov026	0x021121bc	Whirlpool_Spawn	src/Whirlpool_Spawn.c	daWater_Tatumaki_c_classInit	new_plus_inlined_ctor	0x000001bc	0x02113d54	daWater_Tatumaki_c	SM64DS RTTI ov026:0x02113d0c		d_a_water_tatumaki.cpp	0x2111aa0	0x21121fc	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
247	WATER_SUIKOMI	symbols/actor_debug_names.tsv (literal ROM string table)	0x020905f8	1	1	False	ov026	0x02113e00	WaterSuction_SpawnInfo	g_profile_WATER_SUIKOMI	actor_profile_0x1c	247	True	247	105		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x01000000	0x01000000	0x01000000	0x01000000	ov026	0x02112450	WaterSuction_Spawn	src/WaterSuction_Spawn.c	daWater_Suikomi_c_classInit	new_plus_inlined_ctor	0x00000318	0x02113e24	daWater_Suikomi_c	SM64DS RTTI ov026:0x02113de0		d_a_water_suikomi.cpp	0x21121fc	0x2112490	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
248	HANACHAN	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fb58	1	1	False	ov034	0x02114498	Wiggler_SpawnInfo	g_profile_HANACHAN	actor_profile_0x1c	248	True	248	106		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000006	0x00100000	0x00800000	0x01000000	0x01000000	ov034	0x021136a4	Wiggler_Spawn	src/Wiggler_Spawn.c	daHanachan_c_classInit	new_plus_inlined_ctor	0x000008e8	0x021144bc	daHanachan_c	SM64DS RTTI ov034:0x0211445c		d_a_hanachan.cpp	0x21111a0	0x2113820	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
249	PIANO	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f6f8	1	1	False	ov063	0x0211ed10	MadPiano_SpawnInfo	g_profile_PIANO	actor_profile_0x1c	249	True	249	107		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000003	0x00060000	0x00200000	0x01000000	0x01000000	ov063	0x0211e128	MadPiano_Spawn	src/actors/MadPiano/MadPiano_Spawn.cpp	daPiano_c_classInit	new_plus_inlined_ctor	0x000006e4	0x0211ed34	daPiano_c	SM64DS RTTI ov063:0x0211ed04		d_a_piano.cpp	0x211d4b8	0x211e1c0	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
250	PAKUN	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f6f0	1	1	False	ov084	0x02130c04	PiranhaPlant_SpawnInfo	g_profile_PAKUN	actor_profile_0x1c	250	True	250	108		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x10000002	0x00064000	0x000c8000	0x01000000	0x01000000	ov084	0x02130110	PiranhaPlant_Spawn	src/PiranhaPlant_Spawn.c	daPkn_c_classInit	new_plus_inlined_ctor	0x0000047c	0x02130c28	daPkn_c	SM64DS RTTI ov084:0x02130bf8		d_a_pkn.cpp	0x212eaf0	0x2130174	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
251	FIREPAKUN	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208fc24	1	1	False	ov084	0x02130ae8	FirePiranhaPlantBig_SpawnInfo	g_profile_FIREPAKUN	actor_profile_0x1c	251	True	251	109		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x18000002	0x00096000	0x0012c000	0x01000000	0x00500000	ov084	0x0212eaa8	FirePiranhaPlantBig_Spawn	src/FirePiranhaPlantBig_Spawn.c	daFPkn_c_classInit	new_plus_inlined_ctor	0x0000022c	0x02130b28	daFPkn_c	SM64DS RTTI ov084:0x02130ac0	ov084:0x0212ea18;ov084:0x0212ea60;ov084:0x0212eaa8	d_a_f_pkn.cpp	0x212d248	0x212eaf0	yes	no	not_apply=global_classinit_name_collision
252	FIREPAKUN_S	symbols/actor_debug_names.tsv (literal ROM string table)	0x0209032c	1	1	False	ov084	0x02130b04	FirePiranhaPlantSmall_SpawnInfo	g_profile_FIREPAKUN_S	actor_profile_0x1c	252	True	252	110		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x10000006	0x00050000	0x00050000	0x01000000	0x00500000	ov084	0x0212ea60	FirePiranhaPlantSmall_Spawn	src/FirePiranhaPlantSmall_Spawn.c	daFPkn_c_classInit	new_plus_inlined_ctor	0x0000022c	0x02130b28	daFPkn_c	SM64DS RTTI ov084:0x02130ac0	ov084:0x0212ea18;ov084:0x0212ea60;ov084:0x0212eaa8	d_a_f_pkn.cpp	0x212d248	0x212eaf0	yes	no	not_apply=global_classinit_name_collision
253	PAKUN2	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f7b8	1	1	False	ov084	0x02130acc	FirePiranhaPlant_SpawnInfo	g_profile_PAKUN2	actor_profile_0x1c	253	True	253	111		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x10000006	0x00050000	0x00050000	0x01000000	0x00500000	ov084	0x0212ea18	FirePiranhaPlant_Spawn	src/FirePiranhaPlant_Spawn.c	daFPkn_c_classInit	new_plus_inlined_ctor	0x0000022c	0x02130b28	daFPkn_c	SM64DS RTTI ov084:0x02130ac0	ov084:0x0212ea18;ov084:0x0212ea60;ov084:0x0212eaa8	d_a_f_pkn.cpp	0x212d248	0x212eaf0	yes	no	not_apply=global_classinit_name_collision
254	FPAKUN_BALL	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090344	1	1	False	ov002	0x0210bf70	Fireball_SpawnInfo	g_profile_FPAKUN_BALL	actor_profile_0x1c	254	True	254	112		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00050000	0x00050000	0x01000000	0x00500000	ov002	0x020f9304	Fireball_Spawn	src/Fireball_Spawn.c	daFPknBall_c_classInit	new_plus_inlined_ctor	0x00000378	0x0210bf94	daFPknBall_c	SM64DS RTTI ov002:0x0210bf54		d_a_f_pkn_ball.cpp	0x20f8858	0x20f934c	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
255	SPIDER	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f7b0	1	1	False	ov071	0x02122c08	Scuttlebug_SpawnInfo	g_profile_SPIDER	actor_profile_0x1c	255	True	255	113		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x10000007	0x00032000	0x00046000	0x01000000	0x007d0000	ov071	0x02120618	Scuttlebug_Spawn	src/Scuttlebug_Spawn.c	daSpd_c_classInit	new_plus_inlined_ctor	0x000003ac	0x02122c2c	daSpd_c	SM64DS RTTI ov071:0x02122bfc		d_a_spd.cpp	0x211f000	0x2120668	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
256	PENGUIN_BABY	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090508	1	1	False	ov072	0x02122a6c	BabyPenguin_SpawnInfo	g_profile_PENGUIN_BABY	actor_profile_0x1c	256	True	256	114		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00808282	0x00028000	0x00028000	0x01000000	0x01000000	ov072	0x02121fac	BabyPenguin_Spawn	src/BabyPenguin_Spawn.c	daPgBby_c_classInit	new_plus_inlined_ctor	0x00000370	0x02122a90	daPgBby_c	SM64DS RTTI ov072:0x02122a60		d_a_pg_bby.cpp	0x2120c58	0x2121ffc	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
257	PENGUIN_MOTHER	symbols/actor_debug_names.tsv (literal ROM string table)	0x020906f8	1	1	False	ov018	0x02113998	MotherPenguin_SpawnInfo	g_profile_PENGUIN_MOTHER	actor_profile_0x1c	257	True	257	115		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000003	0x000a0000	0x00096000	0x01000000	0x00af0000	ov018	0x0211267c	MotherPenguin_Spawn	src/MotherPenguin_Spawn.c	daPgMthr_c_classInit	new_plus_inlined_ctor	0x0000038c	0x021139bc	daPgMthr_c	SM64DS RTTI ov018:0x0211397c		d_a_pg_mthr.cpp	0x2111848	0x21126d4	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
258	PENGUIN_DEFENDER	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090810	1	1	False	ov027	0x02113a00	data_ov027_02113a00	g_profile_PENGUIN_DEFENDER	actor_profile_0x1c	258	True	258	116		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00800002	0x000a0000	0x009c4000	0x01000000	0x01000000	ov027	0x0211207c	func_ov027_0211207c	src/func_ov027_0211207c.c	daPgDfdr_c_classInit	new_plus_inlined_ctor	0x000003dc	0x02113a90	daPgDfdr_c	SM64DS RTTI ov027:0x021139e4		d_a_pg_dfdr.cpp	0x211207c	0x21120c4	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
259	PENGUIN_RACER	symbols/actor_debug_names.tsv (literal ROM string table)	0x02090608	1	1	False	ov019	0x021132ec	RacingPenguin_SpawnInfo	g_profile_PENGUIN_RACER	actor_profile_0x1c	259	True	259	117		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x00000002	0x00096000	0x00096000	0x02648000	0x02648000	ov019	0x021125bc	RacingPenguin_Spawn	src/RacingPenguin_Spawn.c	daPgRcer_c_classInit	new_plus_inlined_ctor	0x00000398	0x02113310	daPgRcer_c	SM64DS RTTI ov019:0x021132d0		d_a_pg_rcer.cpp	0x21111a0	0x211261c	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
260	TOGEZO	symbols/actor_debug_names.tsv (literal ROM string table)	0x0208f840	1	1	False	ov077	0x02127960	Spiny_SpawnInfo	g_profile_TOGEZO	actor_profile_0x1c	260	True	260	118		unlocated: no separate group-flags field is read from this descriptor by the recovered fBase_c/dActor_c constructors	0x10000002	0x00000000	0x0003c000	0x01000000	0x007d0000	ov077	0x021261f4	Spiny_Spawn	src/Spiny_Spawn.c	daTgz_c_classInit	new_plus_inlined_ctor	0x000003ec	0x02127984	daTgz_c	SM64DS RTTI ov077:0x02127954		d_a_tgz.cpp	0x2124b64	0x212624c	yes	yes	eligible=unique_registry_context+rom_profile_id+unique_class_factory
