module	addr	old	new	why
ov070	0x02122124	func_ov070_02122124	_ZN14FlameChompFire13InitResourcesEv	vtable slot 0
ov070	0x021221fc	func_ov070_021221fc	FlameChompFire_Spawn	spawnfunc
ov070	0x02123144	data_ov070_02123144	FlyGuy_SpawnInfo	spawninfo
ov070	0x02123168	data_ov070_02123168	_ZTV6FlyGuy	vtable alloc=0x3e8
ov070	0x02123254	data_ov070_02123254	Amp_SpawnInfo	spawninfo
ov070	0x02123278	data_ov070_02123278	_ZTV3Amp	vtable alloc=?
ov070	0x0212334c	data_ov070_0212334c	FlameChomp_SpawnInfo	spawninfo
ov070	0x02123370	data_ov070_02123370	_ZTV10FlameChomp	vtable alloc=0x3b0
ov070	0x02123424	data_ov070_02123424	FlameChompFire_SpawnInfo	spawninfo
ov070	0x02123448	data_ov070_02123448	_ZTV14FlameChompFire	vtable alloc=0x330
ov071	0x0211f000	func_ov071_0211f000	_ZN10ScuttlebugD1Ev	vtable slot 16
ov071	0x0211f048	func_ov071_0211f048	_ZN10ScuttlebugD0Ev	vtable slot 17
ov071	0x02120308	func_ov071_02120308	_ZN10Scuttlebug16CleanupResourcesEv	vtable slot 3
ov071	0x02120338	func_ov071_02120338	_ZN10Scuttlebug16OnPendingDestroyEv	vtable slot 12
ov071	0x0212033c	func_ov071_0212033c	_ZN10Scuttlebug6RenderEv	vtable slot 9
ov071	0x02120398	func_ov071_02120398	_ZN10Scuttlebug8BehaviorEv	vtable slot 6
ov071	0x021203f8	func_ov071_021203f8	_ZN10Scuttlebug13InitResourcesEv	vtable slot 0
ov071	0x02120618	func_ov071_02120618	Scuttlebug_Spawn	spawnfunc
ov071	0x02120668	func_ov071_02120668	_ZN3MrID1Ev	vtable slot 16
ov071	0x021206b0	func_ov071_021206b0	_ZN3MrID0Ev	vtable slot 17
ov071	0x02121650	func_ov071_02121650	_ZN3MrI16CleanupResourcesEv	vtable slot 3
ov071	0x021216b4	func_ov071_021216b4	_ZN3MrI16OnPendingDestroyEv	vtable slot 12
ov071	0x021216b8	func_ov071_021216b8	_ZN3MrI6RenderEv	vtable slot 9
ov071	0x021216ec	func_ov071_021216ec	_ZN3MrI8BehaviorEv	vtable slot 6
ov071	0x02121734	func_ov071_02121734	_ZN3MrI13InitResourcesEv	vtable slot 0
ov071	0x021219cc	func_ov071_021219cc	BigMrI_Spawn	spawnfunc
ov071	0x02121a1c	func_ov071_02121a1c	MrI_Spawn	spawnfunc
ov071	0x02121a6c	func_ov071_02121a6c	_ZN14MrI_ProjectileD1Ev	vtable slot 16
ov071	0x02121aac	func_ov071_02121aac	_ZN14MrI_ProjectileD0Ev	vtable slot 17
ov071	0x02121d08	func_ov071_02121d08	_ZN14MrI_Projectile16CleanupResourcesEv	vtable slot 3
ov071	0x02121d10	func_ov071_02121d10	_ZN14MrI_Projectile16OnPendingDestroyEv	vtable slot 12
ov071	0x02121d14	func_ov071_02121d14	_ZN14MrI_Projectile6RenderEv	vtable slot 9
ov071	0x02121d80	func_ov071_02121d80	_ZN14MrI_Projectile8BehaviorEv	vtable slot 6
ov071	0x02121eb4	func_ov071_02121eb4	_ZN14MrI_Projectile13InitResourcesEv	vtable slot 0
ov071	0x02121f9c	func_ov071_02121f9c	MrI_Projectile_Spawn	spawnfunc
ov071	0x02121fe4	func_ov071_02121fe4	_ZN6CoffinD1Ev	vtable slot 16
ov071	0x02122028	func_ov071_02122028	_ZN6CoffinD0Ev	vtable slot 17
ov071	0x02122460	func_ov071_02122460	_ZN6Coffin16CleanupResourcesEv	vtable slot 3
ov071	0x021224a4	func_ov071_021224a4	_ZN6Coffin6RenderEv	vtable slot 9
ov071	0x021224cc	func_ov071_021224cc	_ZN6Coffin8BehaviorEv	vtable slot 6
ov071	0x0212255c	func_ov071_0212255c	_ZN6Coffin13InitResourcesEv	vtable slot 0
ov071	0x02122670	func_ov071_02122670	Coffin_Spawn	spawnfunc
ov071	0x02122c08	data_ov071_02122c08	Scuttlebug_SpawnInfo	spawninfo
ov071	0x02122c2c	data_ov071_02122c2c	_ZTV10Scuttlebug	vtable alloc=0x3ac
ov071	0x02122cf0	data_ov071_02122cf0	MrI_SpawnInfo	spawninfo
ov071	0x02122d0c	data_ov071_02122d0c	BigMrI_SpawnInfo	spawninfo
ov071	0x02122d30	data_ov071_02122d30	_ZTV3MrI	vtable alloc=0x218
ov071	0x02122dc4	data_ov071_02122dc4	MrI_Projectile_SpawnInfo	spawninfo
ov071	0x02122de8	data_ov071_02122de8	_ZTV14MrI_Projectile	vtable alloc=0x334
ov071	0x02122eb0	data_ov071_02122eb0	Coffin_SpawnInfo	spawninfo
ov071	0x02122efc	data_ov071_02122efc	_ZTV6Coffin	vtable alloc=0x32c
ov072	0x0211f000	func_ov072_0211f000	_ZN11SnowmanBodyD1Ev	vtable slot 16
ov072	0x0211f048	func_ov072_0211f048	_ZN11SnowmanBodyD0Ev	vtable slot 17
ov072	0x0211fccc	func_ov072_0211fccc	_ZN11SnowmanBody16CleanupResourcesEv	vtable slot 3
ov072	0x0211fcf0	func_ov072_0211fcf0	_ZN11SnowmanBody16OnPendingDestroyEv	vtable slot 12
ov072	0x0211fcf4	func_ov072_0211fcf4	_ZN11SnowmanBody6RenderEv	vtable slot 9
ov072	0x0211fd24	func_ov072_0211fd24	_ZN11SnowmanBody8BehaviorEv	vtable slot 6
ov072	0x0211fd54	func_ov072_0211fd54	_ZN11SnowmanBody13InitResourcesEv	vtable slot 0
ov072	0x0211fedc	func_ov072_0211fedc	SnowmanBody_Spawn	spawnfunc
ov072	0x0211ff34	func_ov072_0211ff34	_ZN11SnowmanHeadD1Ev	vtable slot 16
ov072	0x0211ff7c	func_ov072_0211ff7c	_ZN11SnowmanHeadD0Ev	vtable slot 17
ov072	0x021205f0	func_ov072_021205f0	_ZN11SnowmanHead16CleanupResourcesEv	vtable slot 3
ov072	0x02120634	func_ov072_02120634	_ZN11SnowmanHead16OnPendingDestroyEv	vtable slot 12
ov072	0x02120638	func_ov072_02120638	_ZN11SnowmanHead6RenderEv	vtable slot 9
ov072	0x0212066c	func_ov072_0212066c	_ZN11SnowmanHead8BehaviorEv	vtable slot 6
ov072	0x0212069c	func_ov072_0212069c	_ZN11SnowmanHead13InitResourcesEv	vtable slot 0
ov072	0x021207d4	func_ov072_021207d4	SnowmanHead_Spawn	spawnfunc
ov072	0x02120c58	func_ov072_02120c58	_ZN11BabyPenguinD1Ev	vtable slot 16
ov072	0x02120ca0	func_ov072_02120ca0	_ZN11BabyPenguinD0Ev	vtable slot 17
ov072	0x02121d6c	func_ov072_02121d6c	_ZN11BabyPenguin16CleanupResourcesEv	vtable slot 3
ov072	0x02121db0	func_ov072_02121db0	_ZN11BabyPenguin16OnPendingDestroyEv	vtable slot 12
ov072	0x02121db4	func_ov072_02121db4	_ZN11BabyPenguin6RenderEv	vtable slot 9
ov072	0x02121e08	func_ov072_02121e08	_ZN11BabyPenguin8BehaviorEv	vtable slot 6
ov072	0x02121e84	func_ov072_02121e84	_ZN11BabyPenguin13InitResourcesEv	vtable slot 0
ov072	0x02121fac	func_ov072_02121fac	BabyPenguin_Spawn	spawnfunc
ov072	0x0212279c	data_ov072_0212279c	SnowmanBody_SpawnInfo	spawninfo
ov072	0x021227c0	data_ov072_021227c0	_ZTV11SnowmanBody	vtable alloc=0x3a8
ov072	0x02122898	data_ov072_02122898	SnowmanHead_SpawnInfo	spawninfo
ov072	0x021228bc	data_ov072_021228bc	_ZTV11SnowmanHead	vtable alloc=0x338
ov072	0x02122a6c	data_ov072_02122a6c	BabyPenguin_SpawnInfo	spawninfo
ov072	0x02122a90	data_ov072_02122a90	_ZTV11BabyPenguin	vtable alloc=0x370
ov073	0x0211f000	func_ov073_0211f000	_ZN11ChiefChillyD1Ev	vtable slot 16
ov073	0x0211f098	func_ov073_0211f098	_ZN11ChiefChillyD0Ev	vtable slot 17
ov073	0x021217e0	func_ov073_021217e0	_ZN11ChiefChilly16CleanupResourcesEv	vtable slot 3
ov073	0x0212186c	func_ov073_0212186c	_ZN11ChiefChilly16OnPendingDestroyEv	vtable slot 12
ov073	0x02121870	func_ov073_02121870	_ZN11ChiefChilly6RenderEv	vtable slot 9
ov073	0x021218a0	func_ov073_021218a0	_ZN11ChiefChilly8BehaviorEv	vtable slot 6
ov073	0x02121ccc	func_ov073_02121ccc	_ZN11ChiefChilly13InitResourcesEv	vtable slot 0
ov073	0x02121ec8	func_ov073_02121ec8	ChiefChilly_Spawn	spawnfunc
ov073	0x02121f90	func_ov073_02121f90	_ZN8CccArenaD1Ev	vtable slot 16
ov073	0x02121fd4	func_ov073_02121fd4	_ZN8CccArenaD0Ev	vtable slot 17
ov073	0x02122464	func_ov073_02122464	_ZN8CccArena16CleanupResourcesEv	vtable slot 3
ov073	0x021224c8	func_ov073_021224c8	_ZN8CccArena6RenderEv	vtable slot 9
ov073	0x021224f0	func_ov073_021224f0	_ZN8CccArena8BehaviorEv	vtable slot 6
ov073	0x02122578	func_ov073_02122578	_ZN8CccArena13InitResourcesEv	vtable slot 0
ov073	0x021227e4	func_ov073_021227e4	CccSmallIce_Spawn	spawnfunc
ov073	0x02122814	func_ov073_02122814	CccBigIce_Spawn	spawnfunc
ov073	0x02122844	func_ov073_02122844	CccArena_Spawn	spawnfunc
ov073	0x0212306c	data_ov073_0212306c	ChiefChilly_SpawnInfo	spawninfo
ov073	0x02123090	data_ov073_02123090	_ZTV11ChiefChilly	vtable alloc=?
ov073	0x02123168	data_ov073_02123168	CccArena_SpawnInfo	spawninfo
ov073	0x02123184	data_ov073_02123184	CccBigIce_SpawnInfo	spawninfo
ov073	0x021231a0	data_ov073_021231a0	CccSmallIce_SpawnInfo	spawninfo
ov073	0x021231e8	data_ov073_021231e8	_ZTV8CccArena	vtable alloc=0x33c
ov074	0x0211f000	func_ov074_0211f000	_ZN8GoombossD1Ev	vtable slot 16
ov074	0x0211f0a0	func_ov074_0211f0a0	_ZN8GoombossD0Ev	vtable slot 17
ov074	0x02121abc	func_ov074_02121abc	_ZN8Goomboss16CleanupResourcesEv	vtable slot 3
ov074	0x02121b70	func_ov074_02121b70	_ZN8Goomboss6RenderEv	vtable slot 9
ov074	0x02121bf0	func_ov074_02121bf0	_ZN8Goomboss8BehaviorEv	vtable slot 6
ov074	0x02121e98	func_ov074_02121e98	_ZN8Goomboss13InitResourcesEv	vtable slot 0
ov074	0x02122764	func_ov074_02122764	ExplosionGoomba_Spawn	spawnfunc
ov074	0x02122838	func_ov074_02122838	Goomboss_Spawn	spawnfunc
ov074	0x02122e78	data_ov074_02122e78	Goomboss_SpawnInfo	spawninfo
ov074	0x02122e94	data_ov074_02122e94	ExplosionGoomba_SpawnInfo	spawninfo
ov074	0x02122eb8	data_ov074_02122eb8	_ZTV8Goomboss	vtable alloc=0x610
ov075	0x02113ee0	func_ov075_02113ee0	_ZN14UnknownVsEntryD1Ev	vtable slot 16
ov075	0x02113f54	func_ov075_02113f54	_ZN14UnknownVsEntryD0Ev	vtable slot 17
ov075	0x02115388	func_ov075_02115388	_ZN14UnknownVsEntry16CleanupResourcesEv	vtable slot 3
ov075	0x021154cc	func_ov075_021154cc	_ZN14UnknownVsEntry6RenderEv	vtable slot 9
ov075	0x0211555c	func_ov075_0211555c	_ZN14UnknownVsEntry8BehaviorEv	vtable slot 6
ov075	0x021156e0	func_ov075_021156e0	_ZN14UnknownVsEntry13InitResourcesEv	vtable slot 0
ov075	0x021159f4	func_ov075_021159f4	UnknownVsEntry_Spawn	spawnfunc
ov075	0x0211c610	data_ov075_0211c610	UnknownVsEntry_SpawnInfo	spawninfo
ov075	0x0211c6a0	data_ov075_0211c6a0	_ZTV14UnknownVsEntry	vtable alloc=?
ov077	0x02123740	func_ov077_02123740	_ZN6LakituD1Ev	vtable slot 16
ov077	0x02123798	func_ov077_02123798	_ZN6LakituD0Ev	vtable slot 17
ov077	0x021247a8	func_ov077_021247a8	_ZN6Lakitu16CleanupResourcesEv	vtable slot 3
ov077	0x02124824	func_ov077_02124824	_ZN6Lakitu16OnPendingDestroyEv	vtable slot 12
ov077	0x02124828	func_ov077_02124828	_ZN6Lakitu6RenderEv	vtable slot 9
ov077	0x021248b8	func_ov077_021248b8	_ZN6Lakitu8BehaviorEv	vtable slot 6
ov077	0x02124908	func_ov077_02124908	_ZN6Lakitu13InitResourcesEv	vtable slot 0
ov077	0x02124b04	func_ov077_02124b04	Lakitu_Spawn	spawnfunc
ov077	0x02124b64	func_ov077_02124b64	_ZN5SpinyD1Ev	vtable slot 16
ov077	0x02124bb4	func_ov077_02124bb4	_ZN5SpinyD0Ev	vtable slot 17
ov077	0x02125eb0	func_ov077_02125eb0	_ZN5Spiny16CleanupResourcesEv	vtable slot 3
ov077	0x02125eec	func_ov077_02125eec	_ZN5Spiny16OnPendingDestroyEv	vtable slot 12
ov077	0x02125ef0	func_ov077_02125ef0	_ZN5Spiny6RenderEv	vtable slot 9
ov077	0x02125f68	func_ov077_02125f68	_ZN5Spiny8BehaviorEv	vtable slot 6
ov077	0x02126058	func_ov077_02126058	_ZN5Spiny13InitResourcesEv	vtable slot 0
ov077	0x021261f4	func_ov077_021261f4	Spiny_Spawn	spawnfunc
ov077	0x0212624c	func_ov077_0212624c	_ZN7HeaveHoD1Ev	vtable slot 16
ov077	0x0212629c	func_ov077_0212629c	_ZN7HeaveHoD0Ev	vtable slot 17
ov077	0x02126dec	func_ov077_02126dec	_ZN7HeaveHo16CleanupResourcesEv	vtable slot 3
ov077	0x02126e34	func_ov077_02126e34	_ZN7HeaveHo16OnPendingDestroyEv	vtable slot 12
ov077	0x02126e38	func_ov077_02126e38	_ZN7HeaveHo6RenderEv	vtable slot 9
ov077	0x02126e88	func_ov077_02126e88	_ZN7HeaveHo8BehaviorEv	vtable slot 6
ov077	0x0212706c	func_ov077_0212706c	_ZN7HeaveHo13InitResourcesEv	vtable slot 0
ov077	0x021271d4	func_ov077_021271d4	HeaveHo_Spawn	spawnfunc
ov077	0x02127848	data_ov077_02127848	Lakitu_SpawnInfo	spawninfo
ov077	0x0212786c	data_ov077_0212786c	_ZTV6Lakitu	vtable alloc=0x420
ov077	0x02127960	data_ov077_02127960	Spiny_SpawnInfo	spawninfo
ov077	0x02127984	data_ov077_02127984	_ZTV5Spiny	vtable alloc=0x3ec
ov077	0x02127a74	data_ov077_02127a74	HeaveHo_SpawnInfo	spawninfo
ov077	0x02127a98	data_ov077_02127a98	_ZTV7HeaveHo	vtable alloc=?
ov078	0x02123740	func_ov078_02123740	_ZN10KingBobOmbD1Ev	vtable slot 16
ov078	0x02123798	func_ov078_02123798	_ZN10KingBobOmbD0Ev	vtable slot 17
ov078	0x02125ff4	func_ov078_02125ff4	_ZN10KingBobOmb16CleanupResourcesEv	vtable slot 3
ov078	0x021260a8	func_ov078_021260a8	_ZN10KingBobOmb16OnPendingDestroyEv	vtable slot 12
ov078	0x021260ac	func_ov078_021260ac	_ZN10KingBobOmb6RenderEv	vtable slot 9
ov078	0x02126104	func_ov078_02126104	_ZN10KingBobOmb8BehaviorEv	vtable slot 6
ov078	0x02126368	func_ov078_02126368	_ZN10KingBobOmb13InitResourcesEv	vtable slot 0
ov078	0x021265fc	func_ov078_021265fc	KingBobOmb_Spawn	spawnfunc
ov078	0x02126e28	data_ov078_02126e28	KingBobOmb_SpawnInfo	spawninfo
ov078	0x02126e4c	data_ov078_02126e4c	_ZTV10KingBobOmb	vtable alloc=?
ov079	0x02123740	func_ov079_02123740	_ZN5WhompD1Ev	vtable slot 16
ov079	0x02123798	func_ov079_02123798	_ZN5WhompD0Ev	vtable slot 17
ov079	0x02125eb0	func_ov079_02125eb0	_ZN5Whomp16CleanupResourcesEv	vtable slot 3
ov079	0x02125f78	func_ov079_02125f78	_ZN5Whomp6RenderEv	vtable slot 9
ov079	0x02125fcc	func_ov079_02125fcc	_ZN5Whomp8BehaviorEv	vtable slot 6
ov079	0x02126164	func_ov079_02126164	_ZN5Whomp13InitResourcesEv	vtable slot 0
ov079	0x02126588	func_ov079_02126588	WhompKing_Spawn	spawnfunc
ov079	0x021265e8	func_ov079_021265e8	Whomp_Spawn	spawnfunc
ov079	0x02126648	func_ov079_02126648	_ZN10BulletBillD1Ev	vtable slot 16
ov079	0x02126698	func_ov079_02126698	_ZN10BulletBillD0Ev	vtable slot 17
ov079	0x02126a18	func_ov079_02126a18	_ZN10BulletBill16CleanupResourcesEv	vtable slot 3
ov079	0x02126a48	func_ov079_02126a48	_ZN10BulletBill6RenderEv	vtable slot 9
ov079	0x02126a84	func_ov079_02126a84	_ZN10BulletBill8BehaviorEv	vtable slot 6
ov079	0x02126c44	func_ov079_02126c44	_ZN10BulletBill13InitResourcesEv	vtable slot 0
ov079	0x02126d64	func_ov079_02126d64	BulletBill_Spawn	spawnfunc
ov079	0x021271b4	func_ov079_021271b4	BillBlaster_Spawn	spawnfunc
ov079	0x021271e4	func_ov079_021271e4	_ZN12FortressWallD1Ev	vtable slot 16
ov079	0x02127228	func_ov079_02127228	_ZN12FortressWallD0Ev	vtable slot 17
ov079	0x02127300	func_ov079_02127300	_ZN12FortressWall16CleanupResourcesEv	vtable slot 3
ov079	0x02127364	func_ov079_02127364	_ZN12FortressWall6RenderEv	vtable slot 9
ov079	0x021273a4	func_ov079_021273a4	_ZN12FortressWall8BehaviorEv	vtable slot 6
ov079	0x02127494	func_ov079_02127494	_ZN12FortressWall13InitResourcesEv	vtable slot 0
ov079	0x0212757c	func_ov079_0212757c	FortressWall_Spawn	spawnfunc
ov079	0x021275ac	func_ov079_021275ac	FortressWallBreakable_Spawn	spawnfunc
ov079	0x02127c40	data_ov079_02127c40	WhompKing_SpawnInfo	spawninfo
ov079	0x02127c5c	data_ov079_02127c5c	Whomp_SpawnInfo	spawninfo
ov079	0x02127c80	data_ov079_02127c80	_ZTV5Whomp	vtable alloc=0x610
ov079	0x02127ec4	data_ov079_02127ec4	BulletBill_SpawnInfo	spawninfo
ov079	0x02127ee8	data_ov079_02127ee8	_ZTV10BulletBill	vtable alloc=0x3e0
ov079	0x02127f94	data_ov079_02127f94	BillBlaster_SpawnInfo	spawninfo
ov079	0x02128070	data_ov079_02128070	FortressWallBreakable_SpawnInfo	spawninfo
ov079	0x0212808c	data_ov079_0212808c	FortressWall_SpawnInfo	spawninfo
ov079	0x021280b0	data_ov079_021280b0	_ZTV12FortressWall	vtable alloc=0x324
ov080	0x02123740	func_ov080_02123740	_ZN9MontyMoleD1Ev	vtable slot 16
ov080	0x02123778	func_ov080_02123778	_ZN9MontyMoleD0Ev	vtable slot 17
ov080	0x021237c4	func_ov080_021237c4	_ZN13MontyMoleRockD1Ev	vtable slot 16
ov080	0x02123804	func_ov080_02123804	_ZN13MontyMoleRockD0Ev	vtable slot 17
ov080	0x02124458	func_ov080_02124458	_ZN9MontyMole16CleanupResourcesEv	vtable slot 3
ov080	0x021244b4	func_ov080_021244b4	_ZN13MontyMoleRock16CleanupResourcesEv	vtable slot 3
ov080	0x021244d8	func_ov080_021244d8	_ZN9MontyMole6RenderEv	vtable slot 9
ov080	0x02124500	func_ov080_02124500	_ZN13MontyMoleRock6RenderEv	vtable slot 9
ov080	0x02124530	func_ov080_02124530	_ZN9MontyMole8BehaviorEv	vtable slot 6
ov080	0x0212459c	func_ov080_0212459c	_ZN13MontyMoleRock8BehaviorEv	vtable slot 6
ov080	0x0212478c	func_ov080_0212478c	_ZN9MontyMole13InitResourcesEv	vtable slot 0
ov080	0x021248b4	func_ov080_021248b4	_ZN13MontyMoleRock13InitResourcesEv	vtable slot 0
ov080	0x02124998	func_ov080_02124998	MontyMoleRock_Spawn	spawnfunc
ov080	0x021249e0	func_ov080_021249e0	MontyMole_Spawn	spawnfunc
ov080	0x02124a20	func_ov080_02124a20	_ZN11CrazedCrateD1Ev	vtable slot 16
ov080	0x02124a68	func_ov080_02124a68	_ZN11CrazedCrateD0Ev	vtable slot 17
ov080	0x02125158	func_ov080_02125158	_ZN11CrazedCrate16CleanupResourcesEv	vtable slot 3
ov080	0x0212517c	func_ov080_0212517c	_ZN11CrazedCrate16OnPendingDestroyEv	vtable slot 12
ov080	0x02125180	func_ov080_02125180	_ZN11CrazedCrate6RenderEv	vtable slot 9
ov080	0x021251cc	func_ov080_021251cc	_ZN11CrazedCrate8BehaviorEv	vtable slot 6
ov080	0x021251ec	func_ov080_021251ec	_ZN11CrazedCrate13InitResourcesEv	vtable slot 0
ov080	0x021253b4	func_ov080_021253b4	CrazedCrate_Spawn	spawnfunc
ov080	0x02126f8c	func_ov080_02126f8c	Painting_Spawn	spawnfunc
ov080	0x02127fec	data_ov080_02127fec	MontyMole_SpawnInfo	spawninfo
ov080	0x02128008	data_ov080_02128008	MontyMoleRock_SpawnInfo	spawninfo
ov080	0x0212802c	data_ov080_0212802c	_ZTV13MontyMoleRock	vtable alloc=0x18c
ov080	0x021280b0	data_ov080_021280b0	_ZTV9MontyMole	vtable alloc=0x18c
ov080	0x02128174	data_ov080_02128174	CrazedCrate_SpawnInfo	spawninfo
ov080	0x02128198	data_ov080_02128198	_ZTV11CrazedCrate	vtable alloc=0x378
ov080	0x02128290	data_ov080_02128290	Painting_SpawnInfo	spawninfo
ov081	0x02123740	func_ov081_02123740	_ZN9SpindriftD1Ev	vtable slot 16
ov081	0x02123788	func_ov081_02123788	_ZN9SpindriftD0Ev	vtable slot 17
ov081	0x02123bec	func_ov081_02123bec	_ZN9Spindrift16CleanupResourcesEv	vtable slot 3
ov081	0x02123c1c	func_ov081_02123c1c	_ZN9Spindrift6RenderEv	vtable slot 9
ov081	0x02123c6c	func_ov081_02123c6c	_ZN9Spindrift8BehaviorEv	vtable slot 6
ov081	0x02123ed0	func_ov081_02123ed0	_ZN9Spindrift13InitResourcesEv	vtable slot 0
ov081	0x02124040	func_ov081_02124040	Spindrift_Spawn	spawnfunc
ov081	0x02124090	func_ov081_02124090	_ZN10MrBlizzardD1Ev	vtable slot 16
ov081	0x021240d8	func_ov081_021240d8	_ZN10MrBlizzardD0Ev	vtable slot 17
ov081	0x021257b0	func_ov081_021257b0	_ZN10MrBlizzard16CleanupResourcesEv	vtable slot 3
ov081	0x0212581c	func_ov081_0212581c	_ZN10MrBlizzard16OnPendingDestroyEv	vtable slot 12
ov081	0x02125820	func_ov081_02125820	_ZN10MrBlizzard6RenderEv	vtable slot 9
ov081	0x0212588c	func_ov081_0212588c	_ZN10MrBlizzard8BehaviorEv	vtable slot 6
ov081	0x02125ba0	func_ov081_02125ba0	_ZN10MrBlizzard13InitResourcesEv	vtable slot 0
ov081	0x02125ec0	func_ov081_02125ec0	MrBlizzard_Spawn	spawnfunc
ov081	0x02125f14	func_ov081_02125f14	_ZN8SnowballD1Ev	vtable slot 16
ov081	0x02125f5c	func_ov081_02125f5c	_ZN8SnowballD0Ev	vtable slot 17
ov081	0x02126298	func_ov081_02126298	_ZN8Snowball16CleanupResourcesEv	vtable slot 3
ov081	0x021262bc	func_ov081_021262bc	_ZN8Snowball16OnPendingDestroyEv	vtable slot 12
ov081	0x021262c0	func_ov081_021262c0	_ZN8Snowball6RenderEv	vtable slot 9
ov081	0x021262ec	func_ov081_021262ec	_ZN8Snowball8BehaviorEv	vtable slot 6
ov081	0x021263b8	func_ov081_021263b8	_ZN8Snowball13InitResourcesEv	vtable slot 0
ov081	0x021264b4	func_ov081_021264b4	Snowball_Spawn	spawnfunc
ov081	0x02126504	func_ov081_02126504	_ZN8MoneybagD1Ev	vtable slot 16
ov081	0x02126554	func_ov081_02126554	_ZN8MoneybagD0Ev	vtable slot 17
ov081	0x02127798	func_ov081_02127798	_ZN8Moneybag16CleanupResourcesEv	vtable slot 3
ov081	0x021277dc	func_ov081_021277dc	_ZN8Moneybag16OnPendingDestroyEv	vtable slot 12
ov081	0x021277e0	func_ov081_021277e0	_ZN8Moneybag6RenderEv	vtable slot 9
ov081	0x02127854	func_ov081_02127854	_ZN8Moneybag8BehaviorEv	vtable slot 6
ov081	0x021278a8	func_ov081_021278a8	_ZN8Moneybag13InitResourcesEv	vtable slot 0
ov081	0x02127adc	func_ov081_02127adc	Moneybag_Spawn	spawnfunc
ov081	0x02127b34	func_ov081_02127b34	_ZN8IceBlockD1Ev	vtable slot 16
ov081	0x02127b80	func_ov081_02127b80	_ZN8IceBlockD0Ev	vtable slot 17
ov081	0x02127d98	func_ov081_02127d98	_ZN8IceBlock16CleanupResourcesEv	vtable slot 3
ov081	0x02127ddc	func_ov081_02127ddc	_ZN8IceBlock6RenderEv	vtable slot 9
ov081	0x02127e1c	func_ov081_02127e1c	_ZN8IceBlock8BehaviorEv	vtable slot 6
ov081	0x02127ff0	func_ov081_02127ff0	_ZN8IceBlock13InitResourcesEv	vtable slot 0
ov081	0x021280a0	func_ov081_021280a0	IceBlock_Spawn	spawnfunc
ov081	0x02128858	data_ov081_02128858	Spindrift_SpawnInfo	spawninfo
ov081	0x0212887c	data_ov081_0212887c	_ZTV9Spindrift	vtable alloc=0x39c
ov081	0x021289cc	data_ov081_021289cc	MrBlizzard_SpawnInfo	spawninfo
ov081	0x021289f0	data_ov081_021289f0	_ZTV10MrBlizzard	vtable alloc=?
ov081	0x02128a98	data_ov081_02128a98	Snowball_SpawnInfo	spawninfo
ov081	0x02128abc	data_ov081_02128abc	_ZTV8Snowball	vtable alloc=0x38c
ov081	0x02128be0	data_ov081_02128be0	Moneybag_SpawnInfo	spawninfo
ov081	0x02128c04	data_ov081_02128c04	_ZTV8Moneybag	vtable alloc=0x3f4
ov081	0x02128ca0	data_ov081_02128ca0	IceBlock_SpawnInfo	spawninfo
ov081	0x02128cc4	data_ov081_02128cc4	_ZTV8IceBlock	vtable alloc=0x368
ov084	0x02129020	func_ov084_02129020	_ZN6GoombaD1Ev	vtable slot 16
ov084	0x02129070	func_ov084_02129070	_ZN6GoombaD0Ev	vtable slot 17
ov084	0x0212b510	func_ov084_0212b510	_ZN6Goomba16CleanupResourcesEv	vtable slot 3
ov084	0x0212b5b8	func_ov084_0212b5b8	_ZN6Goomba16OnPendingDestroyEv	vtable slot 12
ov084	0x0212b5bc	func_ov084_0212b5bc	_ZN6Goomba6RenderEv	vtable slot 9
ov084	0x0212b6ec	func_ov084_0212b6ec	_ZN6Goomba8BehaviorEv	vtable slot 6
ov084	0x0212bc30	func_ov084_0212bc30	_ZN6Goomba13InitResourcesEv	vtable slot 0
ov084	0x0212bff8	func_ov084_0212bff8	GoombaLarge_Spawn	spawnfunc
ov084	0x0212c054	func_ov084_0212c054	GoombaSmall_Spawn	spawnfunc
ov084	0x0212c0b0	func_ov084_0212c0b0	Goomba_Spawn	spawnfunc
ov084	0x0212c10c	func_ov084_0212c10c	_ZN11BobOmbBuddyD1Ev	vtable slot 16
ov084	0x0212c14c	func_ov084_0212c14c	_ZN11BobOmbBuddyD0Ev	vtable slot 17
ov084	0x0212cf10	func_ov084_0212cf10	_ZN11BobOmbBuddy16CleanupResourcesEv	vtable slot 3
ov084	0x0212cf40	func_ov084_0212cf40	_ZN11BobOmbBuddy6RenderEv	vtable slot 9
ov084	0x0212cf6c	func_ov084_0212cf6c	_ZN11BobOmbBuddy8BehaviorEv	vtable slot 6
ov084	0x0212d028	func_ov084_0212d028	_ZN11BobOmbBuddy13InitResourcesEv	vtable slot 0
ov084	0x0212d200	func_ov084_0212d200	BobOmbBuddy_Spawn	spawnfunc
ov084	0x0212d248	func_ov084_0212d248	_ZN19FirePiranhaPlantBigD1Ev	vtable slot 16
ov084	0x0212d288	func_ov084_0212d288	_ZN19FirePiranhaPlantBigD0Ev	vtable slot 17
ov084	0x0212e554	func_ov084_0212e554	_ZN19FirePiranhaPlantBig16CleanupResourcesEv	vtable slot 3
ov084	0x0212e5a8	func_ov084_0212e5a8	_ZN19FirePiranhaPlantBig6RenderEv	vtable slot 9
